20 20 35 1 1
0.100000 0.100000 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 27.5 30 32.5 35 37.5 40 42.5 45 47.5 50

 6  8  4 0.000000 0.830000 1.000000
 6  9  4 0.000000 0.830000 1.000000
 6 10  4 0.000000 0.830000 1.000000
 6 11  4 0.000000 0.830000 1.000000
 6 12  4 0.000000 0.830000 1.000000
 6 13  4 0.000000 0.830000 1.000000
 6 14  4 0.000000 0.830000 1.000000
 6 15  4 166.4467 0.830000 1.000000
 6 16  4 166.4467 0.830000 1.000000
 6 17  4 166.4467 0.830000 1.000000
 6 18  4 166.4467 0.830000 1.000000
 6 19  4 166.4467 0.830000 1.000000
 6 20  4 166.4467 0.830000 1.000000
 7  1  4 0.000000 0.830000 1.000000
 7  2  4 0.000000 0.830000 1.000000
 7  3  4 0.000000 0.830000 1.000000
 7  4  4 0.000000 0.830000 1.000000
 7  5  4 0.000000 0.830000 1.000000
 7  6  4 0.000000 0.830000 1.000000
 7  7  4 0.000000 0.830000 1.000000
 7  8  4 0.000000 0.830000 1.000000
 7  9  4 0.000000 0.830000 1.000000
 7 10  4 0.000000 0.830000 1.000000
 7 11  4 0.000000 0.830000 1.000000
 7 12  4 0.000000 0.830000 1.000000
 7 13  4 0.000000 0.830000 1.000000
 7 14  4 0.000000 0.830000 1.000000
 7 15  4 166.4467 0.830000 1.000000
 7 16  4 166.4467 0.830000 1.000000
 7 17  4 166.4467 0.830000 1.000000
 7 18  4 166.4467 0.830000 1.000000
 7 19  4 166.4467 0.830000 1.000000
 7 20  4 166.4467 0.830000 1.000000
 8  1  4 0.000000 0.830000 1.000000
 8  2  4 0.000000 0.830000 1.000000
 8  3  4 0.000000 0.830000 1.000000
 8  4  4 0.000000 0.830000 1.000000
 8  5  4 0.000000 0.830000 1.000000
 8  6  4 0.000000 0.830000 1.000000
 8  7  4 0.000000 0.830000 1.000000
 8  8  4 0.000000 0.830000 1.000000
 8  9  4 0.000000 0.830000 1.000000
 8 10  4 0.000000 0.830000 1.000000
 8 11  4 0.000000 0.830000 1.000000
 8 12  4 0.000000 0.830000 1.000000
 8 13  4 0.000000 0.830000 1.000000
 8 14  4 0.000000 0.830000 1.000000
 8 15  4 166.4467 0.830000 1.000000
 8 16  4 166.4467 0.830000 1.000000
 8 17  4 166.4467 0.830000 1.000000
 8 18  4 166.4467 0.830000 1.000000
 8 19  4 166.4467 0.830000 1.000000
 8 20  4 166.4467 0.830000 1.000000
 9  1  4 0.000000 0.830000 1.000000
 9  2  4 0.000000 0.830000 1.000000
 9  3  4 0.000000 0.830000 1.000000
 9  4  4 0.000000 0.830000 1.000000
 9  5  4 0.000000 0.830000 1.000000
 9  6  4 0.000000 0.830000 1.000000
 9  7  4 0.000000 0.830000 1.000000
 9  8  4 0.000000 0.830000 1.000000
 9  9  4 0.000000 0.830000 1.000000
 9 10  4 0.000000 0.830000 1.000000
 9 11  4 0.000000 0.830000 1.000000
 9 12  4 0.000000 0.830000 1.000000
 9 13  4 0.000000 0.830000 1.000000
 9 14  4 0.000000 0.830000 1.000000
 9 15  4 166.4467 0.830000 1.000000
 9 16  4 166.4467 0.830000 1.000000
 9 17  4 166.4467 0.830000 1.000000
 9 18  4 166.4467 0.830000 1.000000
 9 19  4 166.4467 0.830000 1.000000
 9 20  4 166.4467 0.830000 1.000000
10  1  4 0.000000 0.830000 1.000000
10  2  4 0.000000 0.830000 1.000000
10  3  4 0.000000 0.830000 1.000000
10  4  4 0.000000 0.830000 1.000000
10  5  4 0.000000 0.830000 1.000000
10  6  4 0.000000 0.830000 1.000000
10  7  4 0.000000 0.830000 1.000000
10  8  4 0.000000 0.830000 1.000000
10  9  4 0.000000 0.830000 1.000000
10 10  4 0.000000 0.830000 1.000000
10 11  4 0.000000 0.830000 1.000000
10 12  4 0.000000 0.830000 1.000000
10 13  4 0.000000 0.830000 1.000000
10 14  4 0.000000 0.830000 1.000000
10 15  4 166.4467 0.830000 1.000000
10 16  4 166.4467 0.830000 1.000000
10 17  4 166.4467 0.830000 1.000000
10 18  4 166.4467 0.830000 1.000000
10 19  4 166.4467 0.830000 1.000000
10 20  4 166.4467 0.830000 1.000000
11  1  4 0.000000 0.830000 1.000000
11  2  4 0.000000 0.830000 1.000000
11  3  4 0.000000 0.830000 1.000000
11  4  4 0.000000 0.830000 1.000000
11  5  4 0.000000 0.830000 1.000000
11  6  4 0.000000 0.830000 1.000000
11  7  4 0.000000 0.830000 1.000000
11  8  4 0.000000 0.830000 1.000000
11  9  4 0.000000 0.830000 1.000000
11 10  4 0.000000 0.830000 1.000000
11 11  4 0.000000 0.830000 1.000000
11 12  4 0.000000 0.830000 1.000000
11 13  4 0.000000 0.830000 1.000000
11 14  4 0.000000 0.830000 1.000000
11 15  4 166.4467 0.830000 1.000000
11 16  4 166.4467 0.830000 1.000000
11 17  4 166.4467 0.830000 1.000000
11 18  4 166.4467 0.830000 1.000000
11 19  4 166.4467 0.830000 1.000000
11 20  4 166.4467 0.830000 1.000000
12  1  4 0.000000 0.830000 1.000000
12  2  4 0.000000 0.830000 1.000000
12  3  4 0.000000 0.830000 1.000000
12  4  4 0.000000 0.830000 1.000000
12  5  4 0.000000 0.830000 1.000000
12  6  4 0.000000 0.830000 1.000000
12  7  4 0.000000 0.830000 1.000000
12  8  4 0.000000 0.830000 1.000000
12  9  4 0.000000 0.830000 1.000000
12 10  4 0.000000 0.830000 1.000000
12 11  4 0.000000 0.830000 1.000000
12 12  4 0.000000 0.830000 1.000000
12 13  4 0.000000 0.830000 1.000000
12 14  4 0.000000 0.830000 1.000000
12 15  4 166.4467 0.830000 1.000000
12 16  4 166.4467 0.830000 1.000000
12 17  4 166.4467 0.830000 1.000000
12 18  4 166.4467 0.830000 1.000000
12 19  4 166.4467 0.830000 1.000000
12 20  4 166.4467 0.830000 1.000000
13  1  4 0.000000 0.830000 1.000000
13  2  4 0.000000 0.830000 1.000000
13  3  4 0.000000 0.830000 1.000000
13  4  4 0.000000 0.830000 1.000000
13  5  4 0.000000 0.830000 1.000000
13  6  4 0.000000 0.830000 1.000000
13  7  4 0.000000 0.830000 1.000000
13  8  4 0.000000 0.830000 1.000000
13  9  4 0.000000 0.830000 1.000000
13 10  4 0.000000 0.830000 1.000000
13 11  4 0.000000 0.830000 1.000000
13 12  4 0.000000 0.830000 1.000000
13 13  4 0.000000 0.830000 1.000000
13 14  4 0.000000 0.830000 1.000000
13 15  4 166.4467 0.830000 1.000000
13 16  4 166.4467 0.830000 1.000000
13 17  4 166.4467 0.830000 1.000000
13 18  4 166.4467 0.830000 1.000000
13 19  4 166.4467 0.830000 1.000000
13 20  4 166.4467 0.830000 1.000000
14  1  4 0.000000 0.830000 1.000000
14  2  4 0.000000 0.830000 1.000000
14  3  4 0.000000 0.830000 1.000000
14  4  4 0.000000 0.830000 1.000000
14  5  4 0.000000 0.830000 1.000000
14  6  4 0.000000 0.830000 1.000000
14  7  4 0.000000 0.830000 1.000000
14  8  4 0.000000 0.830000 1.000000
14  9  4 0.000000 0.830000 1.000000
14 10  4 0.000000 0.830000 1.000000
14 11  4 0.000000 0.830000 1.000000
14 12  4 0.000000 0.830000 1.000000
14 13  4 0.000000 0.830000 1.000000
14 14  4 0.000000 0.830000 1.000000
14 15  4 166.4467 0.830000 1.000000
14 16  4 166.4467 0.830000 1.000000
14 17  4 166.4467 0.830000 1.000000
14 18  4 166.4467 0.830000 1.000000
14 19  4 166.4467 0.830000 1.000000
14 20  4 166.4467 0.830000 1.000000
15  1  4 0.000000 0.830000 1.000000
15  2  4 0.000000 0.830000 1.000000
15  3  4 0.000000 0.830000 1.000000
15  4  4 0.000000 0.830000 1.000000
15  5  4 0.000000 0.830000 1.000000
15  6  4 0.000000 0.830000 1.000000
15  7  4 0.000000 0.830000 1.000000
15  8  4 0.000000 0.830000 1.000000
15  9  4 0.000000 0.830000 1.000000
15 10  4 0.000000 0.830000 1.000000
15 11  4 0.000000 0.830000 1.000000
15 12  4 0.000000 0.830000 1.000000
15 13  4 0.000000 0.830000 1.000000
15 14  4 0.000000 0.830000 1.000000
15 15  4 166.4467 0.830000 1.000000
15 16  4 166.4467 0.830000 1.000000
15 17  4 166.4467 0.830000 1.000000
15 18  4 166.4467 0.830000 1.000000
15 19  4 166.4467 0.830000 1.000000
15 20  4 166.4467 0.830000 1.000000
16  1  4 0.000000 0.830000 1.000000
16  2  4 0.000000 0.830000 1.000000
16  3  4 0.000000 0.830000 1.000000
16  4  4 0.000000 0.830000 1.000000
16  5  4 0.000000 0.830000 1.000000
16  6  4 0.000000 0.830000 1.000000
16  7  4 0.000000 0.830000 1.000000
16  8  4 0.000000 0.830000 1.000000
16  9  4 0.000000 0.830000 1.000000
16 10  4 0.000000 0.830000 1.000000
16 11  4 0.000000 0.830000 1.000000
16 12  4 0.000000 0.830000 1.000000
16 13  4 0.000000 0.830000 1.000000
16 14  4 0.000000 0.830000 1.000000
16 15  4 166.4467 0.830000 1.000000
16 16  4 166.4467 0.830000 1.000000
16 17  4 166.4467 0.830000 1.000000
16 18  4 166.4467 0.830000 1.000000
16 19  4 166.4467 0.830000 1.000000
16 20  4 166.4467 0.830000 1.000000
17  1  4 0.000000 0.830000 1.000000
17  2  4 0.000000 0.830000 1.000000
17  3  4 0.000000 0.830000 1.000000
17  4  4 0.000000 0.830000 1.000000
17  5  4 0.000000 0.830000 1.000000
17  6  4 0.000000 0.830000 1.000000
17  7  4 0.000000 0.830000 1.000000
17  8  4 0.000000 0.830000 1.000000
17  9  4 0.000000 0.830000 1.000000
17 10  4 0.000000 0.830000 1.000000
17 11  4 0.000000 0.830000 1.000000
17 12  4 0.000000 0.830000 1.000000
17 13  4 0.000000 0.830000 1.000000
17 14  4 0.000000 0.830000 1.000000
17 15  4 166.4467 0.830000 1.000000
17 16  4 166.4467 0.830000 1.000000
17 17  4 166.4467 0.830000 1.000000
17 18  4 166.4467 0.830000 1.000000
17 19  4 166.4467 0.830000 1.000000
17 20  4 166.4467 0.830000 1.000000
18  1  4 0.000000 0.830000 1.000000
18  2  4 0.000000 0.830000 1.000000
18  3  4 0.000000 0.830000 1.000000
18  4  4 0.000000 0.830000 1.000000
18  5  4 0.000000 0.830000 1.000000
18  6  4 0.000000 0.830000 1.000000
18  7  4 0.000000 0.830000 1.000000
18  8  4 0.000000 0.830000 1.000000
18  9  4 0.000000 0.830000 1.000000
18 10  4 0.000000 0.830000 1.000000
18 11  4 0.000000 0.830000 1.000000
18 12  4 0.000000 0.830000 1.000000
18 13  4 0.000000 0.830000 1.000000
18 14  4 0.000000 0.830000 1.000000
18 15  4 166.4467 0.830000 1.000000
18 16  4 166.4467 0.830000 1.000000
18 17  4 166.4467 0.830000 1.000000
18 18  4 166.4467 0.830000 1.000000
18 19  4 166.4467 0.830000 1.000000
18 20  4 166.4467 0.830000 1.000000
19  1  4 0.000000 0.830000 1.000000
19  2  4 0.000000 0.830000 1.000000
19  3  4 0.000000 0.830000 1.000000
19  4  4 0.000000 0.830000 1.000000
19  5  4 0.000000 0.830000 1.000000
19  6  4 0.000000 0.830000 1.000000
19  7  4 0.000000 0.830000 1.000000
19  8  4 0.000000 0.830000 1.000000
19  9  4 0.000000 0.830000 1.000000
19 10  4 0.000000 0.830000 1.000000
19 11  4 0.000000 0.830000 1.000000
19 12  4 0.000000 0.830000 1.000000
19 13  4 0.000000 0.830000 1.000000
19 14  4 0.000000 0.830000 1.000000
19 15  4 166.4467 0.830000 1.000000
19 16  4 166.4467 0.830000 1.000000
19 17  4 166.4467 0.830000 1.000000
19 18  4 166.4467 0.830000 1.000000
19 19  4 166.4467 0.830000 1.000000
19 20  4 166.4467 0.830000 1.000000
20  1  4 0.000000 0.830000 1.000000
20  2  4 0.000000 0.830000 1.000000
20  3  4 0.000000 0.830000 1.000000
20  4  4 0.000000 0.830000 1.000000
20  5  4 0.000000 0.830000 1.000000
20  6  4 0.000000 0.830000 1.000000
20  7  4 0.000000 0.830000 1.000000
20  8  4 0.000000 0.830000 1.000000
20  9  4 0.000000 0.830000 1.000000
20 10  4 0.000000 0.830000 1.000000
20 11  4 0.000000 0.830000 1.000000
20 12  4 0.000000 0.830000 1.000000
20 13  4 0.000000 0.830000 1.000000
20 14  4 0.000000 0.830000 1.000000
20 15  4 166.4467 0.830000 1.000000
20 16  4 166.4467 0.830000 1.000000
20 17  4 166.4467 0.830000 1.000000
20 18  4 166.4467 0.830000 1.000000
20 19  4 166.4467 0.830000 1.000000
20 20  4 166.4467 0.830000 1.000000
